Auction_ID,Agent,Round,My_Bid,My_Max,My_Min
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_0,1,92.0,92,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_0,2,75.0,92,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_0,3,52.0,92,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_0,4,87.0,92,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_0,5,71.0,92,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_0,6,61.0,92,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_0,7,51.0,92,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_0,8,77.0,92,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_0,9,55.0,92,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_0,10,34.0,92,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_1,1,40.0,40,21
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_1,2,34.0,40,21
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_1,3,30.0,40,21
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_1,4,29.0,40,21
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_1,5,29.0,40,21
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_1,6,29.0,40,21
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_1,7,29.0,40,21
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_1,8,29.0,40,21
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_1,9,27.0,40,21
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_1,10,26.0,40,21
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_2,1,89.0,89,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_2,2,72.0,89,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_2,3,50.0,89,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_2,4,46.0,89,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_2,5,47.0,89,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_2,6,43.0,89,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_2,7,44.0,89,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_2,8,77.0,89,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_2,9,56.0,89,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_2,10,50.0,89,32
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_3,1,80.0,80,36
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_3,2,65.0,80,36
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_3,3,36.0,80,36
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_3,4,59.0,80,36
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_3,5,46.0,80,36
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_3,6,53.0,80,36
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_3,7,45.0,80,36
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_3,8,46.0,80,36
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_3,9,44.0,80,36
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_3,10,44.0,80,36
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_4,1,98.0,98,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_4,2,63.0,98,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_4,3,53.0,98,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_4,4,38.0,98,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_4,5,41.0,98,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_4,6,32.0,98,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_4,7,34.0,98,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_4,8,40.0,98,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_4,9,36.0,98,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_4,10,36.0,98,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_5,1,80.0,80,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_5,2,65.0,80,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_5,3,48.0,80,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_5,4,44.0,80,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_5,5,39.0,80,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_5,6,39.0,80,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_5,7,39.0,80,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_5,8,37.0,80,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_5,9,33.0,80,25
bc0e98f4-bf3e-477a-8b2c-e6b2f6976bef,provider_5,10,32.0,80,25
